AirportCode,AirportName,Average_0_15_PassengerCount,Average_121_PassengerCount,Average_16_30_PassengerCount,Average_31_45_PassengerCount,Average_46_60_PassengerCount,Average_61_90_PassengerCount,Average_91_120_PassengerCount,AverageWait,BoothsUsed,ExcludedPassengerCount,FlightCount,FlightDate,GlobalEntryPassengerCount,HourRange,LastUpdated,MaxWait,NonUsaPassengerAverageWait,NonUsaPassengerCount,NonUsaPassengerMaxWait,SiteId,TerminalName,TotalPassengerCount,UsaPassengerAverageWait,UsaPassengerCount,UsaPassengerMaxWait
SMF,Sacramento International Airport,121,0,43,0,0,0,0,11,5,4,1,2025-02-14,0,0000 - 0100,2025-02-22 00:00:00,26,12,81,23,A285,Main Terminal,168,9,87,26
SMF,Sacramento International Airport,47,0,0,0,0,0,0,3,4,2,1,2025-02-14,0,2000 - 2100,2025-02-22 00:00:00,7,2,1,2,A285,Main Terminal,49,3,48,7
SMF,Sacramento International Airport,113,0,42,0,0,0,0,10,4,2,1,2025-02-14,4,2200 - 2300,2025-02-22 00:00:00,24,13,50,24,A285,Main Terminal,157,8,107,24
SMF,Sacramento International Airport,112,0,62,0,0,0,0,11,5,2,1,2025-02-15,3,0000 - 0100,2025-02-23 00:00:03,25,13,81,25,A285,Main Terminal,176,10,95,25
SMF,Sacramento International Airport,70,0,31,17,0,0,0,14,4,7,1,2025-02-15,5,1800 - 1900,2025-02-23 00:00:03,37,15,59,37,A285,Main Terminal,125,13,66,34
SMF,Sacramento International Airport,89,0,42,0,0,0,0,11,3,3,1,2025-02-15,18,1900 - 2000,2025-02-23 00:00:03,23,20,1,20,A285,Main Terminal,134,11,133,23
SMF,Sacramento International Airport,233,0,20,0,0,0,0,8,4,7,2,2025-02-15,21,2000 - 2100,2025-02-23 00:00:03,17,9,8,16,A285,Main Terminal,260,8,252,17
SMF,Sacramento International Airport,129,0,94,117,137,16,0,32,4,22,3,2025-02-15,4,2200 - 2300,2025-02-23 00:00:03,63,32,190,63,A285,Main Terminal,515,32,325,63
SMF,Sacramento International Airport,111,0,0,0,0,0,0,5,5,7,1,2025-02-16,20,2000 - 2100,2025-02-24 00:00:00,11,6,5,8,A285,Main Terminal,118,5,113,11
SMF,Sacramento International Airport,77,0,71,6,0,0,0,15,5,4,1,2025-02-16,0,2100 - 2200,2025-02-24 00:00:00,31,16,68,31,A285,Main Terminal,158,14,90,31
SMF,Sacramento International Airport,130,0,21,0,0,0,0,8,5,9,1,2025-02-16,3,2200 - 2300,2025-02-24 00:00:00,22,10,30,22,A285,Main Terminal,160,7,130,22
SMF,Sacramento International Airport,131,0,42,0,0,0,0,9,5,8,1,2025-02-16,0,2300 - 0000,2025-02-24 00:00:00,21,10,37,21,A285,Main Terminal,181,9,144,21
SMF,Sacramento International Airport,108,0,77,0,0,0,0,13,4,6,1,2025-02-17,3,1900 - 2000,2025-02-25 00:00:01,27,14,43,27,A285,Main Terminal,191,12,148,27
SMF,Sacramento International Airport,163,0,6,0,0,0,0,7,6,5,1,2025-02-17,24,2000 - 2100,2025-02-25 00:00:01,16,11,3,15,A285,Main Terminal,174,7,171,16
SMF,Sacramento International Airport,286,0,37,0,0,0,0,9,6,14,2,2025-02-17,3,2200 - 2300,2025-02-25 00:00:01,23,10,80,23,A285,Main Terminal,337,9,257,23
SMF,Sacramento International Airport,164,0,0,0,0,0,0,7,6,6,1,2025-02-17,6,2300 - 0000,2025-02-25 00:00:01,14,6,36,14,A285,Main Terminal,170,7,134,14
SMF,Sacramento International Airport,132,0,28,0,0,0,0,8,6,2,1,2025-02-18,12,1800 - 1900,2025-02-26 00:00:00,19,9,63,19,A285,Main Terminal,162,7,99,19
SMF,Sacramento International Airport,163,0,69,0,0,0,0,11,6,4,1,2025-02-18,6,2100 - 2200,2025-02-26 00:00:00,27,11,68,26,A285,Main Terminal,236,11,168,27
SMF,Sacramento International Airport,91,0,72,0,0,0,0,13,5,1,1,2025-02-18,3,2200 - 2300,2025-02-26 00:00:00,25,14,43,25,A285,Main Terminal,164,12,121,25
SMF,Sacramento International Airport,105,0,76,0,0,0,0,13,5,2,1,2025-02-18,8,2300 - 0000,2025-02-26 00:00:00,25,14,56,25,A285,Main Terminal,183,12,127,25
SMF,Sacramento International Airport,147,0,0,0,0,0,0,6,4,9,1,2025-02-19,17,2100 - 2200,2025-02-27 00:00:00,13,0,0,0,A285,Main Terminal,156,6,156,13
SMF,Sacramento International Airport,233,0,92,0,0,0,0,11,5,8,2,2025-02-19,0,2200 - 2300,2025-02-27 00:00:00,27,13,117,27,A285,Main Terminal,333,9,216,26
SMF,Sacramento International Airport,130,0,49,0,0,0,0,10,5,2,1,2025-02-19,1,2300 - 0000,2025-02-27 00:00:00,22,11,62,22,A285,Main Terminal,181,10,119,22
SMF,Sacramento International Airport,50,0,39,22,0,0,0,17,4,1,1,2025-02-20,5,1800 - 1900,2025-02-28 00:00:00,35,18,51,35,A285,Main Terminal,112,16,61,35
SMF,Sacramento International Airport,121,0,0,0,0,0,0,6,4,7,1,2025-02-20,13,2000 - 2100,2025-02-28 00:00:00,14,6,6,14,A285,Main Terminal,128,6,122,14
SMF,Sacramento International Airport,203,0,158,10,0,0,0,14,5,19,2,2025-02-20,7,2200 - 2300,2025-02-28 00:00:00,32,15,140,32,A285,Main Terminal,390,13,250,32
SMF,Sacramento International Airport,96,0,71,0,0,0,0,14,5,10,1,2025-02-20,2,2300 - 0000,2025-02-28 00:00:00,26,12,72,26,A285,Main Terminal,177,14,105,26
SMF,Sacramento International Airport,157,0,10,0,0,0,0,7,4,6,1,2025-02-21,10,2000 - 2100,2025-03-01 00:00:00,17,6,6,13,A285,Main Terminal,173,7,167,17
SMF,Sacramento International Airport,100,0,54,0,0,0,0,11,4,8,1,2025-02-21,1,2200 - 2300,2025-03-01 00:00:00,23,11,45,23,A285,Main Terminal,162,11,117,23
SMF,Sacramento International Airport,74,0,72,26,0,0,0,18,4,10,1,2025-02-21,1,2300 - 0000,2025-03-01 00:00:00,37,20,60,37,A285,Main Terminal,182,17,122,37
SMF,Sacramento International Airport,139,0,0,0,0,0,0,6,5,5,1,2025-02-22,9,1800 - 1900,2025-03-02 00:00:03,11,0,0,0,A285,Main Terminal,144,6,144,11
SMF,Sacramento International Airport,128,0,59,0,0,0,0,12,5,2,1,2025-02-22,8,1900 - 2000,2025-03-02 00:00:03,24,11,38,24,A285,Main Terminal,189,12,151,24
